mapping_version,source_city,source_file,source_offense_code,source_offense_category,source_offense_description,source_auxiliary,source_severity,canonical_family_code,canonical_offense_family,canonical_subtype_code,canonical_offense_subtype,canonical_domain,canonical_target,is_criminal_event,is_violent,is_property,mapping_confidence,review_required,mapping_note,mapping_action,include_in_model,decision_basis,supporting_incident_rows,supporting_source_mappings,supporting_city_count
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF DL/COMM DL/ID CERTIFICATE,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF FIREARM,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF MATERIAL (ATT) ALUM/BRNZE/COPPER <$20K ENH,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF MATERIAL (ATT) ALUM/BRNZE/COPPER <$20K PC31.03(e4F),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF MATERIAL 50% ALUM/BRNZE/COPPER <$20K,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF MATERIAL 50% ALUM/BRNZE/COPPER <$20K ENH,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF MATERIAL ALUM/BRNZE/COPPER <$20K ENH PC31.03(f),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF MATERIAL ALUM/BRNZE/COPPER <$20K PC31.03(e4F),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP $100 BUT <$750 ENH-NOT SHOPLIF,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP $20 BUT <$500 BY CHECK ENH,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP $750 BUT <$2500 ENH  -NOT SHOPLIFT,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP (ATT) $100 BUT <$750 ENH (NOT EMPLOYEE),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP (ATT) <$100 (NOT  EMPLOYEE),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP (ATT) <$100 W/PREV CONV (NOT EMP) PC31.03(e2B),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP (ATT) <$2,500  2+ PREV CONV (NOT EMP)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP (ATT) <$2,500 2+CONV ENH (NOT EMP) PC31.03(f)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP (ATT) <$2,500 2+PREV CONV (NOT EMP) PC31.03 (e4D)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP (ATT) > OR EQUAL $100 <$750 (NOT EMP) PC31.03(e2A),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP (ATT) > OR EQUAL $100 <$750 ENH (NOT EMP) PC31.03(f),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP (ATT) > OR EQUAL $100 BUT <$750 (NOT EMP,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP (ATT) > OR EQUAL $150K <$300K (NOT EMP) PC31.03(e6A),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP (ATT) > OR EQUAL $2,500 <$30K (NOT EMP) PC31.03(e4A)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP (ATT) > OR EQUAL $2,500 <$30K ENH (NOT EMP) PC31.03(f)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP (ATT) > OR EQUAL $2,500 BUT <$30K (NOT EMP",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP (ATT) > OR EQUAL $300K (NOT EMP) PC31.03(e7),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP (ATT) > OR EQUAL $30K <$150K (NOT EMP) PC31.03(e5),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP (ATT) > OR EQUAL $750 <$2,500 (NOT EMP) PC31.03 (e3)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP (ATT) > OR EQUAL $750 <$2,500 ENH (NOT EMP) PC31.03(f)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP (ATT) > OR EQUAL $750 BUT <$2,500 (NOT EMP)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP <$100 - OTHER THAN SHOPLIFT,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP <$100 ENH (NOT SHOPLIFT) PC31.03(f),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP <$100 W/PREV CONV (NOT SHOPLIFT) PC31.03(e2B),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP <$100 W/PREV CONV ENH (NOT SHOPLIFT) PC31.03(f),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP <$100-OTH THAN SHOPLIFT-W/PREV CONV,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP <$2,500 2+CONV ENH (NOT SHOPLIFT) PC31.03(f)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP <$2,500 2+PREV CONV (NOT SHOPLIFT) PC31.03 (e4D)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP <$2500 2+ CONV ENH  - NOT SHOPLIFT,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP <$2500 2/MORE PREV CONV - NOT SHOPLIFT,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP <$300K ATM,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP > OR EQUAL $100 <$750 (NOT SHOPLIFT) PC31.03(e2A),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP > OR EQUAL $100 <$750 ENH (NOT SHOPLIFT) PC31.03(f),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP > OR EQUAL $100 BUT <$750- NOT SHOPLIFT,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP > OR EQUAL $150K <$300K (NOT SHOPLIFT) PC31.03(e6A),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP > OR EQUAL $150K <$300K ENH (NOT SHOPLIFT) PC31.03(f),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP > OR EQUAL $150K<$300K-OTHER THAN SHOPLIFT,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP > OR EQUAL $2,500 <$30K (NOT SHOPLIFT) PC31.03(e4A)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP > OR EQUAL $2,500 <$30K ENH (NOT SHOPLIFT) PC31.03(f)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP > OR EQUAL $2,500 BUT <$30K- NOT SHOPLIFT",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP > OR EQUAL $2500 BUT <$30K ENH -NOT SHOPLIFT,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP > OR EQUAL $300K (NOT SHOPLIFT) PC 31.03(e7),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP > OR EQUAL $300K-OTHER THAN SHOPLIFT,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP > OR EQUAL $30K <$150K (NOT SHOPLIFT) PC31.03(e5),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP > OR EQUAL $30K <$150K ENH (NOT SHOPLIFT) PC31.03(f),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP > OR EQUAL $30K<$150K ENH- NOT SHOPLIFT,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP > OR EQUAL $30K<$150K SHOPLIFT (NOT BY EMP),,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP > OR EQUAL $30K<$150K- NOT SHOPLIFT,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP > OR EQUAL $750 <$2,500 (NOT SHOPLIFT) PC31.03(e3)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP > OR EQUAL $750 <$2,500 ENH (NOT SHOPLIFT) PC31.03(f)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,"THEFT OF PROP > OR EQUAL $750 BUT <$2,500 (NOT SHOPLIFT)",,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF PROP GRAVE/HUMAN CORPSE/MILITARY MARKER,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF U.S. MAIL 10 < 30 ADDRESSES,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF U.S. MAIL < 10 ADDRESSES,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT OF U.S. MAIL > 30 ADDRESSES,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER LARCENY,THEFT TRANSFER OF FINANCIAL INFORMATION,,,F08,larceny_theft,F08.01,other_larceny_theft,property,property,true,false,true,high,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ABANDON/ENDANGER CHILD CRIMINAL NEGLIGENCE,,,F18,family_child_offense,F18.01,family_child_offense,person,person,true,false,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ABUSE OF CORPSE,,,F22,unknown,F22.01,unknown,unknown,unknown,,,,resolved_drop,false,"Dropped in v1.2: label is ambiguous, generic, or too sparse to justify a stable canonical subtype.",drop,false,drop_sparse_or_ambiguous,32325,260,6
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ABUSE OF CORPSE WITHOUT LEGAL AUTHORITY (42.08(B)),,,F22,unknown,F22.01,unknown,unknown,unknown,,,,resolved_drop,false,"Dropped in v1.2: label is ambiguous, generic, or too sparse to justify a stable canonical subtype.",drop,false,drop_sparse_or_ambiguous,32325,260,6
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ABUSIVE/SILENT CALL/ELECTR COMM TO 911 SERVICE  PC 42.061(d),,,F17,public_order,F17.14,false_reporting,society,society,true,false,false,high,false,"Resolved in v1.2 as false_reporting; cluster supports 7,730 incident rows across 37 source mappings.",map,true,new_substantial_cluster,7730,37,4
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,BIGAMY,,,F22,unknown,F22.01,unknown,unknown,unknown,,,,resolved_drop,false,"Dropped in v1.2: label is ambiguous, generic, or too sparse to justify a stable canonical subtype.",drop,false,drop_sparse_or_ambiguous,32325,260,6
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,CATALYTIC CONVERTER B/S/R ENT/INSP STLN VEH,,,F22,unknown,F22.01,unknown,unknown,unknown,,,,resolved_drop,false,"Dropped in v1.2: label is ambiguous, generic, or too sparse to justify a stable canonical subtype.",drop,false,drop_sparse_or_ambiguous,32325,260,6
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,COERCION (EC 253.102),,,F22,unknown,F22.01,unknown,unknown,unknown,,,,resolved_drop,false,"Dropped in v1.2: label is ambiguous, generic, or too sparse to justify a stable canonical subtype.",drop,false,drop_sparse_or_ambiguous,32325,260,6
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,CRIMINAL ATTEMPT,,,F22,unknown,F22.01,unknown,unknown,unknown,,,,resolved_drop,false,"Dropped in v1.2: label is ambiguous, generic, or too sparse to justify a stable canonical subtype.",drop,false,drop_sparse_or_ambiguous,32325,260,6
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,CRIMINAL ATTEMPT - FELONY,,,F22,unknown,F22.01,unknown,unknown,unknown,,,,resolved_drop,false,"Dropped in v1.2: label is ambiguous, generic, or too sparse to justify a stable canonical subtype.",drop,false,drop_sparse_or_ambiguous,32325,260,6
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,CRIMINAL ATTEMPT - MISDEMEANOR,,,F22,unknown,F22.01,unknown,unknown,unknown,,,,resolved_drop,false,"Dropped in v1.2: label is ambiguous, generic, or too sparse to justify a stable canonical subtype.",drop,false,drop_sparse_or_ambiguous,32325,260,6
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,CRIMINAL CONSPIRACY,,,F20,other_criminal,F20.07,conspiracy_organized_crime,other,unknown,true,false,false,high,false,"Resolved in v1.2 as conspiracy_organized_crime; cluster supports 4,625 incident rows across 24 source mappings.",map,true,new_substantial_cluster,4625,24,4
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,CRIMINAL CONSPIRACY - FELONY,,,F20,other_criminal,F20.07,conspiracy_organized_crime,other,unknown,true,false,false,high,false,"Resolved in v1.2 as conspiracy_organized_crime; cluster supports 4,625 incident rows across 24 source mappings.",map,true,new_substantial_cluster,4625,24,4
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,CRIMINAL SOLICITATION,,,F22,unknown,F22.01,unknown,unknown,unknown,,,,resolved_drop,false,"Dropped in v1.2: label is ambiguous, generic, or too sparse to justify a stable canonical subtype.",drop,false,drop_sparse_or_ambiguous,32325,260,6
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,DESECRATION OF CEMETERY,,,F22,unknown,F22.01,unknown,unknown,unknown,,,,resolved_drop,false,"Dropped in v1.2: label is ambiguous, generic, or too sparse to justify a stable canonical subtype.",drop,false,drop_sparse_or_ambiguous,32325,260,6
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,DISORDERLY CONDUCT - PEEPING TOM,,,F02,sexual_offense,F02.03,other_sex_offense,violent,person,true,true,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,DISRUPTIVE ACTIVITIES (SCHOOL,,,F22,unknown,F22.01,unknown,unknown,unknown,,,,resolved_drop,false,"Dropped in v1.2: label is ambiguous, generic, or too sparse to justify a stable canonical subtype.",drop,false,drop_sparse_or_ambiguous,32325,260,6
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,DRIVING/PARKING VEHICLES IN PUBLIC PARK,,,F22,unknown,F22.01,unknown,unknown,unknown,,,,resolved_drop,false,"Dropped in v1.2: label is ambiguous, generic, or too sparse to justify a stable canonical subtype.",drop,false,drop_sparse_or_ambiguous,32325,260,6
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ELECTRONIC ACCESS INTERFERENCE,,,F22,unknown,F22.01,unknown,unknown,unknown,,,,resolved_drop,false,"Dropped in v1.2: label is ambiguous, generic, or too sparse to justify a stable canonical subtype.",drop,false,drop_sparse_or_ambiguous,32325,260,6
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ENGAGING IN ORGANIZED CRIMINAL ACTIVITY (ENHANCED),,,F20,other_criminal,F20.07,conspiracy_organized_crime,other,unknown,true,false,false,high,false,"Resolved in v1.2 as conspiracy_organized_crime; cluster supports 4,625 incident rows across 24 source mappings.",map,true,new_substantial_cluster,4625,24,4
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ENGAGING IN ORGANIZED CRIMINAL ACTIVITY F1,,,F20,other_criminal,F20.07,conspiracy_organized_crime,other,unknown,true,false,false,high,false,"Resolved in v1.2 as conspiracy_organized_crime; cluster supports 4,625 incident rows across 24 source mappings.",map,true,new_substantial_cluster,4625,24,4
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ENGAGING IN ORGANIZED CRIMINAL ACTIVITY F2,,,F20,other_criminal,F20.07,conspiracy_organized_crime,other,unknown,true,false,false,high,false,"Resolved in v1.2 as conspiracy_organized_crime; cluster supports 4,625 incident rows across 24 source mappings.",map,true,new_substantial_cluster,4625,24,4
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ENGAGING IN ORGANIZED CRIMINAL ACTIVITY F3,,,F20,other_criminal,F20.07,conspiracy_organized_crime,other,unknown,true,false,false,high,false,"Resolved in v1.2 as conspiracy_organized_crime; cluster supports 4,625 incident rows across 24 source mappings.",map,true,new_substantial_cluster,4625,24,4
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ENGAGING IN ORGANIZED CRIMINAL ACTIVITY FS,,,F20,other_criminal,F20.07,conspiracy_organized_crime,other,unknown,true,false,false,high,false,"Resolved in v1.2 as conspiracy_organized_crime; cluster supports 4,625 incident rows across 24 source mappings.",map,true,new_substantial_cluster,4625,24,4
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ENGAGING IN ORGANIZED CRIMINAL ACTIVITY MB,,,F20,other_criminal,F20.07,conspiracy_organized_crime,other,unknown,true,false,false,high,false,"Resolved in v1.2 as conspiracy_organized_crime; cluster supports 4,625 incident rows across 24 source mappings.",map,true,new_substantial_cluster,4625,24,4
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ENTER MOTOR VEH WO CONSENT,,,F22,unknown,F22.01,unknown,unknown,unknown,,,,resolved_drop,false,"Dropped in v1.2: label is ambiguous, generic, or too sparse to justify a stable canonical subtype.",drop,false,drop_sparse_or_ambiguous,32325,260,6
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ESCAPE CAUSE BODILY INJURY,,,F17,public_order,F17.06,obstruction_resisting,society,society,true,false,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ESCAPE FROM CUSTODY,,,F17,public_order,F17.06,obstruction_resisting,society,society,true,false,false,medium,false,,map,true,existing_v1_1_mapping,,,
crime_canonical_v1_4,dallas,dallas_crime_types.csv,,ALL OTHER OFFENSES,ESCAPE WHILE ARRESTED/CONFINED FELONY,,,F17,public_order,F17.06,obstruction_resisting,society,society,true,false,false,medium,false,,map,true,existing_v1_1_mapping,,,
